GISFIPSCode,AVG_AGE,Current_Smoker_Count,Former_Smoker_count,Smoke_at_all_count,PatientCount,ends_atall,ends_use_100k,Current_Smoker_100k,Former_Smoker_100k,Smoke_at_all_100k
53001,74,63,107,170,452,15,3320,13940,23680,37610
6007,69,1715,2564,4279,9497,273,2880,18060,27000,45060
55077,72,259,385,644,1028,63,6130,25200,37460,62650
30061,70,80,113,193,430,23,5350,18610,26280,44890
29007,77,331,440,771,1938,64,3310,17080,22710,39790
31009,75,11,11,11,27,11,0,22230,18520,40740
34013,65,1984,3211,5195,14467,282,1950,13720,22200,35910
48181,70,1627,2939,4566,8267,349,4230,19680,35550,55240
30041,68,144,190,334,726,15,2070,19840,26170,46010
38091,70,19,37,56,113,11,2660,16820,32750,49560
41055,72,35,39,74,165,11,3030,21220,23640,44850
42133,68,2574,6433,9007,15801,583,3690,16290,40720,57010
72145,67,130,273,403,1438,22,1530,9040,18990,28030
12017,72,3389,5694,9083,16860,986,5850,20100,33780,53880
1097,66,3797,5414,9211,18536,665,3590,20490,29210,49700
19149,75,176,329,505,1245,40,3220,14140,26430,40570
48287,69,126,249,375,646,38,5890,19510,38550,58050
30011,69,11,24,30,70,11,0,8580,34290,42860
26049,66,2446,3459,5905,12016,546,4550,20360,28790,49150
6093,73,520,947,1467,2995,56,1870,17370,31620,48990
55117,70,578,1411,1989,3702,163,4410,15620,38120,53730
37143,66,132,209,341,757,32,4230,17440,27610,45050
72011,69,29,68,97,650,11,310,4470,10470,14930
21171,68,76,82,158,295,11,2040,25770,27800,53560
26021,72,960,1742,2702,5937,239,4030,16170,29350,45520
40019,73,700,794,1494,2783,236,8480,25160,28530,53690
37193,71,533,891,1424,2794,77,2760,19080,31890,50970
49049,63,737,2154,2891,9451,337,3570,7800,22800,30590
55041,73,176,311,487,794,20,2520,22170,39170,61340
13271,68,126,115,241,545,20,3670,23120,21100,44220
34027,72,654,2343,2997,7875,158,2010,8310,29760,38060
47181,69,176,175,351,663,55,8300,26550,26400,52950
48329,66,799,1420,2219,4305,173,4020,18560,32990,51550
54051,75,365,618,983,1794,45,2510,20350,34450,54800
29133,72,157,189,346,590,27,4580,26610,32040,58650
47145,68,686,1005,1691,3070,121,3950,22350,32740,55090
37041,68,111,180,291,578,18,3120,19210,31150,50350
17181,73,269,431,700,1290,52,4040,20860,33410,54270
47041,68,207,273,480,758,54,7130,27310,36020,63330
40029,69,74,90,164,271,18,6650,27310,33210,60520
48117,72,111,77,188,470,42,8940,23620,16390,40000
72133,65,44,82,126,761,11,400,5790,10780,16560
54085,70,193,237,430,688,29,4220,28060,34450,62500
54069,77,411,885,1296,2495,48,1930,16480,35470,51950
30027,74,158,235,393,863,13,1510,18310,27230,45540
54101,72,165,181,346,528,15,2840,31250,34280,65530
13117,65,431,904,1335,3780,148,3920,11410,23920,35320
51153,54,1530,2197,3727,16375,393,2400,9350,13420,22760
29125,68,123,128,251,544,14,2580,22610,23530,46140
20139,68,197,257,454,1098,75,6830,17950,23410,41350
72067,74,19,84,103,591,11,340,3220,14220,17430
72129,66,68,138,206,857,11,820,7940,16110,24040
30055,67,48,64,112,225,11,2230,21340,28450,49780
36089,67,803,1611,2414,4297,199,4640,18690,37500,56180
28117,70,216,172,388,796,187,23500,27140,21610,48750
4001,66,459,756,1215,2638,106,4020,17400,28660,46060
51145,65,168,346,514,1090,44,4040,15420,31750,47160
13015,64,697,713,1410,3262,133,4080,21370,21860,43230
54053,70,273,254,527,1305,65,4980,20920,19470,40390
31155,69,195,296,491,1219,65,5340,16000,24290,40280
1085,62,99,84,183,507,30,5920,19530,16570,36100
38103,75,29,57,86,208,11,1930,13950,27410,41350
48365,70,280,292,572,1076,26,2420,26030,27140,53160
48393,72,11,11,14,32,11,0,18750,25000,43750
51620,64,77,115,192,369,16,4340,20870,31170,52040
19041,76,130,274,404,993,37,3730,13100,27600,40690
45001,70,215,313,528,1271,34,2680,16920,24630,41550
41057,71,302,546,848,1709,86,5040,17680,31950,49620
18113,71,363,671,1034,1676,104,6210,21660,40040,61700
26125,69,3688,8448,12136,25129,703,2800,14680,33620,48300
72029,64,77,171,248,1167,11,690,6600,14660,21260
48069,76,38,40,78,172,11,5820,22100,23260,45350
13155,68,104,80,184,391,15,3840,26600,20460,47060
51121,66,444,699,1143,2353,89,3790,18870,29710,48580
22063,63,924,932,1856,4388,179,4080,21060,21240,42300
48185,67,245,398,643,1152,56,4870,21270,34550,55820
48219,68,189,135,324,696,27,3880,27160,19400,46560
19183,70,189,286,475,1026,37,3610,18430,27880,46300
29510,60,3150,2940,6090,17002,526,3100,18530,17300,35820
17043,69,1796,5337,7133,17625,642,3650,10190,30280,40470
26159,70,511,788,1299,2797,80,2860,18270,28180,46450
28059,64,1742,2050,3792,8425,404,4800,20680,24340,45010
47173,68,222,302,524,808,43,5330,27480,37380,64860
51185,71,513,677,1190,2116,94,4450,24250,32000,56240
39023,69,1169,1359,2528,6983,386,5530,16740,19470,36210
56005,64,515,630,1145,2012,92,4580,25600,31320,56910
29083,70,329,483,812,1547,105,6790,21270,31230,52490
13139,68,773,1356,2129,5228,241,4610,14790,25940,40730
18175,68,331,482,813,1329,72,5420,24910,36270,61180
46123,77,95,84,179,414,11,1450,22950,20290,43240
20041,63,248,373,621,1458,89,6110,17010,25590,42600
27007,71,429,770,1199,2365,77,3260,18140,32560,50700
55101,68,1333,2692,4025,7582,377,4980,17590,35510,53090
17123,69,94,158,252,472,21,4450,19920,33480,53390
47187,64,452,1007,1459,4379,130,2970,10330,23000,33320
19011,71,220,320,540,1202,39,3250,18310,26630,44930
17193,74,176,373,549,858,49,5710,20520,43480,63990
19099,69,331,399,730,1579,65,4120,20970,25270,46240
19053,72,81,97,178,368,11,2450,22010,26360,48370
40131,72,1210,1770,2980,6148,310,5050,19690,28790,48480
45091,65,1786,2780,4566,10740,517,4820,16630,25890,42520
56031,70,150,254,404,732,29,3970,20500,34700,55200
46105,74,43,47,90,218,11,1840,19730,21560,41290
54043,69,292,292,584,1013,46,4540,28830,28830,57650
4027,65,1699,2812,4511,10440,510,4890,16280,26940,43210
5093,69,412,307,719,1580,345,21840,26080,19430,45510
6103,70,741,1029,1770,3452,102,2960,21470,29810,51280
40023,75,200,288,488,846,39,4610,23640,34050,57690
28093,69,300,250,550,1262,232,18390,23780,19810,43590
31163,74,43,55,98,209,11,3830,20580,26320,46890
55109,65,512,1048,1560,3361,93,2770,15240,31190,46420
72043,67,68,163,231,1390,14,1010,4900,11730,16620
48197,69,50,29,79,155,11,5810,32260,18710,50970
54001,69,261,310,571,951,36,3790,27450,32600,60050
42073,74,949,2138,3087,5008,136,2720,18950,42700,61650
38059,69,278,537,815,1590,39,2460,17490,33780,51260
29109,75,581,1060,1641,2687,134,4990,21630,39450,61080
13099,66,113,90,203,441,13,2950,25630,20410,46040
27061,73,630,1045,1675,3268,87,2670,19280,31980,51260
47027,69,109,143,252,384,14,3650,28390,37240,65630
42099,67,390,702,1092,1761,73,4150,22150,39870,62010
42101,68,7575,7763,15338,39535,1023,2590,19160,19640,38800
20207,76,33,37,70,182,11,4950,18140,20330,38470
54039,70,2311,2440,4751,9419,348,3700,24540,25910,50440
21161,71,178,244,422,764,35,4590,23300,31940,55240
41031,69,281,445,726,1448,76,5250,19410,30740,50140
13115,68,621,628,1249,3026,100,3310,20530,20760,41280
47141,68,780,1382,2162,3556,169,4760,21940,38870,60800
48423,68,1689,3103,4792,8878,312,3520,19030,34960,53980
34023,70,1320,3637,4957,12839,238,1860,10290,28330,38610
51790,70,226,312,538,1125,50,4450,20090,27740,47830
31075,68,11,11,14,30,11,0,26670,20000,46670
42027,70,753,1513,2266,5498,626,11390,13700,27520,41220
5039,71,101,103,204,364,20,5500,27750,28300,56050
19073,72,86,123,209,444,12,2710,19370,27710,47080
29207,71,488,600,1088,1914,70,3660,25500,31350,56850
28075,70,785,842,1627,4186,224,5360,18760,20120,38870
37069,63,531,865,1396,2754,149,5410,19290,31410,50690
1099,68,188,269,457,879,25,2850,21390,30610,51990
30025,73,21,25,46,105,11,0,20000,23810,43810
48011,69,33,34,67,155,14,9040,21290,21940,43230
27165,75,94,198,292,589,14,2380,15960,33620,49580
40075,70,112,142,254,430,38,8840,26050,33030,59070
35061,66,835,1402,2237,5061,276,5460,16500,27710,44200
21099,66,186,250,436,695,33,4750,26770,35980,62740
39075,73,233,334,567,879,45,5120,26510,38000,64510
47039,70,160,164,324,606,124,20470,26410,27070,53470
39043,75,887,2107,2994,4973,159,3200,17840,42370,60210
18005,68,521,799,1320,2806,135,4820,18570,28480,47050
8037,65,65,186,251,562,18,3210,11570,33100,44670
72091,68,79,179,258,869,12,1380,9090,20600,29690
21073,67,487,725,1212,2273,157,6910,21430,31900,53330
29145,69,749,1050,1799,3192,210,6580,23470,32900,56360
19107,75,129,144,273,576,24,4170,22400,25000,47400
28067,72,611,711,1322,2677,76,2840,22830,26560,49390
27159,73,208,343,551,1078,45,4180,19300,31820,51120
33019,69,436,1031,1467,2829,135,4780,15420,36450,51860
36117,70,659,1594,2253,3988,156,3920,16530,39970,56500
48001,69,644,905,1549,2627,152,5790,24520,34450,58970
29013,72,189,199,388,731,47,6430,25860,27230,53080
20101,78,16,21,37,84,11,7150,19050,25000,44050
17201,72,1923,4083,6006,10332,476,4610,18620,39520,58130
29099,65,1780,2966,4746,8842,457,5170,20140,33550,53680
31029,76,38,37,75,181,11,1110,21000,20450,41440
8053,68,11,11,15,31,11,3230,16130,32260,48390
53043,70,108,235,343,776,27,3480,13920,30290,44210
20019,72,37,34,71,192,14,7300,19270,17710,36980
19111,70,342,409,751,1606,73,4550,21300,25470,46770
27029,73,132,241,373,657,20,3050,20100,36690,56780
21097,71,211,291,502,910,52,5720,23190,31980,55170
39005,70,497,1086,1583,2451,103,4210,20280,44310,64590
5031,68,940,760,1700,3807,405,10640,24700,19970,44660
27133,79,105,173,278,826,19,2300,12720,20950,33660
48263,76,12,11,21,42,11,2380,28580,21430,50000
13311,69,226,360,586,1211,56,4630,18670,29730,48390
21215,64,164,258,422,846,46,5440,19390,30500,49890
21023,70,101,114,215,395,21,5320,25570,28860,54430
48225,70,300,403,703,1103,40,3630,27200,36540,63740
51005,71,200,319,519,910,37,4070,21980,35060,57040
51095,63,413,850,1263,3739,90,2410,11050,22740,33780
13255,66,499,605,1104,2737,116,4240,18240,22110,40340
48259,64,286,684,970,2600,73,2810,11000,26310,37310
48191,76,36,26,62,160,11,5630,22500,16250,38750
6031,59,693,1370,2063,5069,169,3340,13680,27030,40700
20121,70,234,430,664,1339,68,5080,17480,32120,49590
48151,76,36,62,98,191,11,2100,18850,32460,51310
36001,65,1526,3465,4991,11301,338,2990,13510,30670,44170
21039,74,55,104,159,262,13,4970,21000,39700,60690
45083,66,2222,2914,5136,11762,459,3910,18900,24780,43670
41035,71,1111,2105,3216,6811,238,3500,16320,30910,47220
8071,71,204,371,575,931,45,4840,21920,39850,61770
47143,67,372,444,816,1399,68,4860,26590,31740,58330
20073,71,58,81,139,340,27,7950,17060,23830,40890
48041,60,953,1683,2636,5120,254,4960,18620,32880,51490
51087,66,1654,3178,4832,10344,390,3770,15990,30730,46720
18117,69,209,328,537,924,25,2710,22620,35500,58120
29069,71,355,424,779,1380,74,5370,25730,30730,56450
72101,70,52,115,167,649,11,1240,8020,17720,25740
48449,67,196,252,448,809,34,4210,24230,31150,55380
13165,68,89,76,165,335,11,2090,26570,22690,49260
37109,68,666,1113,1779,3579,142,3970,18610,31100,49710
16075,69,306,616,922,1548,115,7430,19770,39800,59560
29057,74,139,205,344,505,31,6140,27530,40600,68120
5059,67,507,653,1160,1891,126,6670,26820,34540,61350
51770,70,1497,1725,3222,6433,354,5510,23270,26820,50090
18041,70,256,315,571,1151,68,5910,22250,27370,49610
47065,67,2801,4048,6849,12781,489,3830,21920,31680,53590
40049,69,330,376,706,1160,126,10870,28450,32420,60870
46025,76,47,48,95,216,11,2780,21760,22230,43990
31117,76,11,11,11,15,11,0,0,53340,53340
36023,69,288,799,1087,1806,69,3820,15950,44250,60190
21237,70,105,106,211,355,21,5920,29580,29860,59440
6037,62,21478,38688,60166,173650,5686,3280,12370,22280,34650
6069,66,163,584,747,1665,65,3910,9790,35080,44870
35013,64,1368,2577,3945,9321,353,3790,14680,27650,42330
12089,63,911,1368,2279,5244,250,4770,17380,26090,43460
10001,64,1386,2790,4176,10453,330,3160,13260,26690,39950
41025,72,132,250,382,628,47,7490,21020,39810,60830
39013,76,727,1431,2158,4231,125,2960,17190,33830,51010
18001,74,150,441,591,1004,45,4490,14940,43930,58870
19079,77,141,202,343,792,30,3790,17810,25510,43310
17071,71,91,140,231,386,20,5190,23580,36270,59850
72115,67,79,178,257,834,17,2040,9480,21350,30820
19131,78,86,184,270,607,11,1490,14170,30320,44490
42055,68,946,1474,2420,5831,230,3950,16230,25280,41510
48441,65,1523,2437,3960,7976,404,5070,19100,30560,49650
30099,73,72,86,158,361,11,2770,19950,23830,43770
42131,68,204,289,493,1105,33,2990,18470,26160,44620
12013,68,198,160,358,704,41,5830,28130,22730,50860
21155,69,155,221,376,643,23,3580,24110,34370,58480
34033,69,349,643,992,2238,84,3760,15600,28740,44330
27049,70,275,615,890,1966,53,2700,13990,31290,45270
13081,68,193,173,366,841,17,2030,22950,20570,43520
2130,64,76,80,156,432,11,1620,17600,18520,36120
17111,67,1287,3356,4643,8706,354,4070,14790,38550,53340
30013,65,1291,1744,3035,6982,231,3310,18490,24980,43470
13151,57,1843,2428,4271,12996,500,3850,14190,18690,32870
21123,67,135,232,367,659,28,4250,20490,35210,55690
28149,67,369,356,725,1957,52,2660,18860,18200,37050
38033,71,14,19,33,91,11,2200,15390,20880,36270
36061,64,1800,3787,5587,17816,393,2210,10110,21260,31360
51023,68,358,640,998,1966,75,3820,18210,32560,50770
46093,62,747,778,1525,3895,135,3470,19180,19980,39160
28155,70,114,94,208,447,26,5820,25510,21030,46540
48447,67,16,17,33,54,11,3710,29630,31490,61120
13163,67,179,170,349,859,20,2330,20840,19790,40630
19039,72,108,125,233,511,21,4110,21140,24470,45600
54079,67,576,792,1368,2757,136,4940,20900,28730,49620
30053,71,419,734,1153,2285,72,3150,18340,32130,50460
13071,69,401,352,753,1648,44,2670,24340,21360,45700
51027,71,138,215,353,610,22,3610,22630,35250,57870
35001,61,5230,9556,14786,44859,1724,3850,11660,21310,32970
30063,65,1056,1632,2688,5823,208,3580,18140,28030,46170
19197,75,147,204,351,665,20,3010,22110,30680,52790
20199,77,11,26,33,50,11,0,14000,52000,66000
4015,72,3548,7231,10779,18421,721,3920,19260,39260,58520
54107,69,1135,1331,2466,4708,177,3760,24110,28280,52380
33003,71,354,1002,1356,2502,97,3880,14150,40050,54200
46039,73,66,79,145,324,13,4020,20370,24390,44760
48223,70,335,598,933,1633,85,5210,20520,36620,57140
35025,71,398,638,1036,1733,27,1560,22970,36820,59780
37137,69,135,247,382,767,21,2740,17610,32210,49810
18121,71,202,302,504,848,74,8730,23820,35620,59440
22023,71,28,45,73,139,11,3600,20150,32380,52520
39139,71,1471,3030,4501,7631,330,4330,19280,39710,58990
27001,75,256,487,743,1464,65,4440,17490,33270,50760
51540,64,114,155,269,593,21,3550,19230,26140,45370
47015,67,151,232,383,710,49,6910,21270,32680,53950
72019,68,54,117,171,609,11,1650,8870,19220,28080
51081,68,112,171,283,496,15,3030,22580,34480,57060
6071,63,8784,10895,19679,64307,2842,4420,13660,16950,30610
31109,68,2164,3470,5634,13892,699,5040,15580,24980,40560
26025,67,1751,2075,3826,9108,344,3780,19230,22790,42010
47149,61,2533,3430,5963,14489,839,5790,17490,23680,41160
18137,71,286,383,669,1316,66,5020,21740,29110,50840
48221,69,736,1446,2182,3739,157,4200,19690,38680,58360
50025,72,264,780,1044,2007,83,4140,13160,38870,52020
40045,71,46,24,70,139,11,5040,33100,17270,50360
18063,63,1000,1663,2663,6389,391,6120,15660,26030,41690
15001,68,1076,2959,4035,8638,443,5130,12460,34260,46720
29037,66,900,1496,2396,5170,287,5560,17410,28940,46350
72031,69,458,996,1454,5793,58,1010,7910,17200,25100
33005,69,525,1312,1837,3547,165,4660,14810,36990,51790
19043,73,180,241,421,970,29,2990,18560,24850,43410
21169,69,94,114,208,346,12,3470,27170,32950,60120
6053,68,1142,4164,5306,12104,399,3300,9440,34410,43840
37101,61,1395,2591,3986,8241,361,4380,16930,31440,48370
2195,67,16,32,48,121,11,2480,13230,26450,39670
47137,72,77,132,209,319,12,3770,24140,41380,65520
45057,68,626,1100,1726,4146,142,3430,15100,26540,41630
18025,69,148,234,382,619,33,5340,23910,37810,61720
8119,61,258,496,754,1769,80,4530,14590,28040,42630
49027,68,42,97,139,342,16,4680,12280,28370,40650
51193,67,170,300,470,933,33,3540,18220,32160,50380
25001,75,935,4022,4957,10271,234,2280,9110,39160,48270
55075,70,607,1275,1882,3269,173,5300,18570,39010,57580
19113,69,1601,2328,3929,8730,344,3940,18340,26670,45010
22011,64,594,595,1189,2522,68,2700,23560,23600,47150
48495,69,54,49,103,193,11,4150,27980,25390,53370
39011,71,260,426,686,1870,69,3690,13910,22780,36690
40091,71,310,395,705,1151,78,6780,26940,34320,61260
38019,76,40,57,97,198,11,1010,20210,28790,48990
27033,77,95,194,289,643,23,3580,14780,30180,44950
32031,66,4525,7864,12389,28824,2097,7280,15700,27290,42990
27121,74,131,260,391,730,27,3700,17950,35620,53570
55135,76,744,1453,2197,3986,281,7050,18670,36460,55120
28021,70,68,52,120,300,11,2000,22670,17340,40000
17151,69,65,76,141,235,11,2560,27660,32340,60000
6029,63,3674,5843,9517,19958,558,2800,18410,29280,47690
48505,74,59,92,151,301,11,1000,19610,30570,50170
20009,75,125,299,424,1006,52,5170,12430,29730,42150
13189,66,223,242,465,1137,37,3260,19620,21290,40900
21101,72,402,733,1135,1846,113,6130,21780,39710,61490
4025,71,4081,8062,12143,24916,1040,4180,16380,32360,48740
26147,69,1024,2250,3274,6316,142,2250,16220,35630,51840
22071,64,2595,2687,5282,14810,1002,6770,17530,18150,35670
18033,69,387,728,1115,1838,113,6150,21060,39610,60670
39107,74,192,331,523,1413,50,3540,13590,23430,37020
36051,70,363,1048,1411,2427,89,3670,14960,43180,58140
48397,58,515,1091,1606,3804,163,4290,13540,28680,42220
47069,68,255,183,438,936,274,29280,27250,19560,46800
26051,70,346,459,805,1552,115,7410,22300,29580,51870
19157,74,136,208,344,727,29,3990,18710,28610,47320
27097,69,569,849,1418,2669,132,4950,21320,31810,53130
48059,70,201,357,558,944,69,7310,21300,37820,59110
20115,72,76,100,176,412,34,8260,18450,24280,42720
12081,71,2904,6131,9035,21958,1895,8630,13230,27930,41150
19097,73,219,277,496,1033,36,3490,21200,26820,48020
17173,71,194,358,552,974,50,5140,19920,36760,56680
5061,71,147,154,301,526,26,4950,27950,29280,57230
21195,71,562,698,1260,2158,68,3160,26050,32350,58390
48427,66,83,207,290,684,11,1320,12140,30270,42400
72125,71,55,124,179,1067,11,940,5160,11630,16780
72087,72,34,66,100,383,11,1570,8880,17240,26110
29031,70,717,1437,2154,3817,96,2520,18790,37650,56440
5103,69,337,511,848,1374,101,7350,24530,37190,61720
28005,72,114,127,241,616,15,2440,18510,20620,39130
1125,62,1908,1263,3171,11918,389,3270,16010,10600,26610
13217,60,832,1030,1862,4794,209,4360,17360,21490,38840
8025,67,68,57,125,229,11,4370,29700,24890,54590
19153,63,3681,4150,7831,21365,991,4640,17230,19430,36660
37163,67,581,755,1336,2982,85,2850,19490,25320,44810
17085,74,194,386,580,1115,36,3230,17400,34620,52020
21043,70,336,417,753,1332,73,5480,25230,31310,56540
24043,67,1078,1414,2492,6575,275,4190,16400,21510,37910
37013,70,440,724,1164,2396,76,3180,18370,30220,48580
13263,66,75,53,128,317,22,6940,23660,16720,40380
17079,75,88,169,257,422,13,3080,20860,40050,60900
30079,72,24,28,52,109,11,2760,22020,25690,47710
37051,58,6452,7867,14319,40509,1257,3110,15930,19420,35350
55069,72,347,696,1043,1815,52,2870,19120,38350,57470
28159,72,181,174,355,820,23,2810,22080,21220,43300
19009,73,66,79,145,311,11,3220,21230,25410,46630
21191,68,174,199,373,647,45,6960,26900,30760,57650
1075,71,139,115,254,696,24,3450,19980,16530,36500
19181,67,459,610,1069,2584,106,4110,17770,23610,41370
47035,72,754,1646,2400,4124,141,3420,18290,39920,58200
13241,72,157,265,422,776,27,3480,20240,34150,54390
29223,71,232,295,527,888,41,4620,26130,33220,59350
56015,70,189,274,463,831,22,2650,22750,32980,55720
46103,64,1858,2545,4403,10643,335,3150,17460,23920,41370
36059,74,1751,7141,8892,25376,485,1920,6900,28140,35040
48349,68,475,639,1114,2117,144,6810,22440,30190,52630
53031,71,228,488,716,1675,61,3650,13620,29140,42750
29079,75,111,149,260,555,15,2710,20000,26850,46850
24039,71,195,353,548,957,35,3660,20380,36890,57270
36039,71,303,856,1159,2036,68,3340,14890,42050,56930
18037,72,252,631,883,1529,40,2620,16490,41270,57750
6099,67,2024,4822,6846,12843,528,4120,15760,37550,53310
12073,64,2024,2567,4591,10923,452,4140,18530,23500,42030
19185,75,73,55,128,280,11,1790,26080,19650,45720
21005,65,235,370,605,1131,59,5220,20780,32720,53500
40093,71,49,56,105,199,18,9050,24630,28140,52770
47021,63,383,437,820,1744,119,6830,21970,25060,47020
21147,68,260,267,527,861,45,5230,30200,31010,61210
72063,63,81,184,265,1257,19,1520,6450,14640,21090
31077,77,30,43,73,201,13,6470,14930,21400,36320
51011,68,118,269,387,690,32,4640,17110,38990,56090
16011,68,252,572,824,1648,70,4250,15300,34710,50000
46121,64,96,60,156,337,11,2080,28490,17810,46290
30039,69,61,51,112,256,11,1180,23830,19930,43750
29035,70,80,106,186,330,11,3340,24250,32130,56370
19013,70,934,1226,2160,4988,224,4490,18730,24580,43310
47049,69,293,388,681,1036,38,3670,28290,37460,65740
13049,67,130,167,297,577,25,4340,22530,28950,51480
37059,69,396,669,1065,1985,97,4890,19950,33710,53660
48089,71,155,225,380,686,28,4090,22600,32800,55400
51107,55,576,1132,1708,7659,158,2070,7520,14780,22300
26033,69,405,785,1190,2108,88,4180,19220,37240,56460
13209,65,90,73,163,361,13,3610,24930,20230,45160
18009,71,166,285,451,757,34,4500,21930,37650,59580
13201,70,61,44,105,214,11,3280,28510,20560,49070
41063,76,114,208,322,735,25,3410,15510,28300,43810
5131,68,1751,2201,3952,6875,471,6850,25470,32020,57490
55099,71,151,289,440,900,17,1890,16780,32120,48890
46067,75,67,117,184,443,11,1580,15130,26410,41540
13067,61,2441,3617,6058,18534,639,3450,13170,19520,32690
12037,72,147,198,345,678,32,4720,21690,29210,50890
47047,67,318,291,609,1677,401,23920,18970,17360,36320
31161,75,95,135,230,537,11,1310,17690,25140,42830
39115,72,215,264,479,955,26,2730,22520,27650,50160
2185,65,12,11,18,77,11,1300,15590,7800,23380
29005,76,50,77,127,264,13,4930,18940,29170,48110
47081,67,247,271,518,989,65,6580,24980,27410,52380
19061,73,675,1047,1722,4214,120,2850,16020,24850,40870
5051,71,1474,2714,4188,6741,473,7020,21870,40270,62130
51175,64,157,209,366,722,19,2640,21750,28950,50700
27087,74,97,87,184,368,11,1910,26360,23650,50000
18169,74,279,681,960,1627,70,4310,17150,41860,59010
27013,69,360,666,1026,2537,83,3280,14190,26260,40450
38015,68,654,1352,2006,4308,110,2560,15190,31390,46570
31071,79,33,45,78,178,11,3940,18540,25280,43820
28161,69,138,109,247,554,120,21660,24910,19680,44590
37179,65,963,1837,2800,6416,269,4200,15010,28640,43640
51167,71,217,299,516,861,43,5000,25210,34730,59930
